SessionID,Name,Description,Severity,Line,Column,ParentFile,TopLevelCategory,Code
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SABS_PRD_CREF NOT SUPPORTED **,Low,62906,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SAP_BIS_FEED NOT SUPPORTED **,Low,62958,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SAP_CUST NOT SUPPORTED **,Low,63018,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SAP_DIRECT_SALES NOT SUPPORTED **,Low,63059,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SAP_INDIR_SALES NOT SUPPORTED **,Low,63140,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SAP_MDCD_SALES NOT SUPPORTED **,Low,63202,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SAP_MDCD_SALES NOT SUPPORTED **,Low,63205,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SAP_MDCD_SALES NOT SUPPORTED **,Low,63206,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YYYY/MM/DD' in Table DODSD01.TODS_SAP_MDCD_SALES NOT SUPPORTED **,Low,63219,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YYYY/MM/DD' in Table DODSD01.TODS_SAP_MDCD_SALES NOT SUPPORTED **,Low,63226,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_ACCT_POSTN NOT SUPPORTED **,Low,63256,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'MM/DD/YYYY' in Table DODSD01.TODS_SFA_ACCT_POSTN NOT SUPPORTED **,Low,63259,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_ACCT_POSTN NOT SUPPORTED **,Low,63261,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_ADDR_ORG NOT SUPPORTED **,Low,63291,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_BETA_NON_HCP_CALL NOT SUPPORTED **,Low,63332,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_HCP_SEG NOT SUPPORTED **,Low,63365,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_KAISER_MD NOT SUPPORTED **,Low,63399,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_KAISER_TERR NOT SUPPORTED **,Low,63434,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_MDS_CALL_PLAN NOT SUPPORTED **,Low,63467,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_NON_HCP_CALLS NOT SUPPORTED **,Low,63519,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_ONC_CALL_PLAN NOT SUPPORTED **,Low,63555,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_ORG_EXT NOT SUPPORTED **,Low,63607,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_ORG_EXT_XM_EUID NOT SUPPORTED **,Low,63639,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_ORG_EXT_XM_EUID NOT SUPPORTED **,Low,63653,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_POSTN_CON NOT SUPPORTED **,Low,63678,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'MM/DD/YYYY' in Table DODSD01.TODS_SFA_POSTN_CON NOT SUPPORTED **,Low,63681,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_POSTN_CON NOT SUPPORTED **,Low,63686,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_S_ACT_PRDINT NOT SUPPORTED **,Low,63717,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_S_ACT_PROD_ISS_CC NOT SUPPORTED **,Low,63749,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_S_ACT_PROD_ISS_CC NOT SUPPORTED **,Low,63760,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_S_EVT_ACT NOT SUPPORTED **,Low,63780,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_S_INS_ACT_PROD_ISS NOT SUPPORTED **,Low,63830,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_S_INS_ACT_PROD_ISS NOT SUPPORTED **,Low,63840,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_S_ME_EVT_INV_LS NOT SUPPORTED **,Low,63860,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_S_ME_EVT_INV_LS NOT SUPPORTED **,Low,63871,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_S_ME_EVT_LS NOT SUPPORTED **,Low,63891,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_S_ME_EVT_LS NOT SUPPORTED **,Low,63915,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_S_ME_EVT_PRD_LS NOT SUPPORTED **,Low,63935,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_S_ME_EVT_PRD_LS NOT SUPPORTED **,Low,63944,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_S_POSITION_HIERARCHY NOT SUPPORTED **,Low,64014,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_VTE_SURVEY NOT SUPPORTED **,Low,64039,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SFA_VTE_SURVEY NOT SUPPORTED **,Low,64044,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SHA_HEM_KOG_DIAGNOSIS NOT SUPPORTED **,Low,64077,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'MM/DD/YYYY' in Table DODSD01.TODS_SHA_HEM_KOG_DIAGNOSIS NOT SUPPORTED **,Low,64080,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SHA_HEM_KOG_PHYSICIAN NOT SUPPORTED **,Low,64109,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SHA_HEM_KOG_PLAN NOT SUPPORTED **,Low,64146,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SHA_HEM_KOG_PROCEDURE NOT SUPPORTED **,Low,64188,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'MM/DD/YYYY' in Table DODSD01.TODS_SHA_HEM_KOG_PROCEDURE NOT SUPPORTED **,Low,64198,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SHA_HEM_KOG_SALES NOT SUPPORTED **,Low,64230,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'MM/DD/YYYY' in Table DODSD01.TODS_SHA_HEM_KOG_SALES NOT SUPPORTED **,Low,64231,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'MM/DD/YYYY' in Table DODSD01.TODS_SHA_HEM_KOG_SALES NOT SUPPORTED **,Low,64245,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(10)' in Table DODSD01.TODS_SHS_LYMP_DRUG NOT SUPPORTED **,Low,64465,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(10)' in Table DODSD01.TODS_SHS_MESO_DRUG NOT SUPPORTED **,Low,64950,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(10)' in Table DODSD01.TODS_SHS_TKI_DRUG NOT SUPPORTED **,Low,65473,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(10)' in Table DODSD01.TODS_SHS_WHC_DRUG NOT SUPPORTED **,Low,65812,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'X(10)' in Table DODSD01.TODS_SHS_WHC_DRUG_FULL NOT SUPPORTED **,Low,65844,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SLDB_ACCT NOT SUPPORTED **,Low,66402,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SLDB_ACCT NOT SUPPORTED **,Low,66410,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SLDB_ADDR NOT SUPPORTED **,Low,66435,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SLDB_AUTH_USR NOT SUPPORTED **,Low,66488,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SMP_TRANS NOT SUPPORTED **,Low,66529,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SRC_CIGNA_DAILY NOT SUPPORTED **,Low,66597,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SRC_GENCO_DAILY NOT SUPPORTED **,Low,66640,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SRC_HUMANA_DAILY NOT SUPPORTED **,Low,66682,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SRC_PRIME_DAILY NOT SUPPORTED **,Low,66725,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SRC_SKYEMED_DAILY NOT SUPPORTED **,Low,66767,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SRC_WALGREEN_DAILY NOT SUPPORTED **,Low,66810,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SYM_MX_XOF NOT SUPPORTED **,Low,66852,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SYM_PHY_NPI_XOF NOT SUPPORTED **,Low,66899,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_SYM_RX_XOF NOT SUPPORTED **,Low,66930,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_THRC_BENEFIT_VERF NOT SUPPORTED **,Low,67002,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_THRC_PATIENT NOT SUPPORTED **,Low,67060,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_THRC_PATIENT NOT SUPPORTED **,Low,67077,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_THRC_PAYER NOT SUPPORTED **,Low,67102,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_THRC_PAYER NOT SUPPORTED **,Low,67117,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_THRC_PRESCRIBER NOT SUPPORTED **,Low,67142,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_TRICARE_RETAIL_MS NOT SUPPORTED **,Low,67190,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_TRICARE_RETAIL_MS NOT SUPPORTED **,Low,67192,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_TRICARE_RETAIL_OC NOT SUPPORTED **,Low,67231,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_TRICARE_RETAIL_OC NOT SUPPORTED **,Low,67233,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_UOM NOT SUPPORTED **,Low,67995,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_USR_ACCT_SEGMENT NOT SUPPORTED **,Low,68029,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
098b900f-8965-427d-87ba-ccd671309180,WarningColumnFormatRemoved,** MSC-WARNING - MSCEWI2040 - FORMAT 'YY/MM/DD' in Table DODSD01.TODS_USR_GPO_CONTRACT NOT SUPPORTED **,Low,68063,0,CLI_T12/CLI/TC_401780/Table_DDL_accross_Databases.sql,No category specified,MSCEWI2040
